Data_de_firma,AgreementId,Region,Country,DaysInc,1000/dies_entre_acords,Year,Month,no.d'acords_de_pau_signats
11/09/1995,523,Americas,Mexico,158,6.329113924,1995,9,2
26/09/1995,78,Europe and Eurasia,Bosnia and Herzegovina/Yugoslavia (former),15,66.66666667,1995,9,68
27/09/1995,423,Cross-regional,Argentina/United Kingdom,9572.987205,0.104460601,1995,9,2
28/09/1995,410,Middle East and North Africa,Israel/Palestine,224,4.464285714,1995,9,22
01/10/1995,1117,Americas,Colombia,87,11.49425287,1995,10,106
03/10/1995,1181,Europe and Eurasia,Croatia/Yugoslavia (former),40,25,1995,10,29
11/10/1995,1645,Europe and Eurasia,Bosnia and Herzegovina/Yugoslavia (former),12,83.33333333,1995,10,68
13/10/1995,640,Asia and Pacific,Philippines/Rebolusyonaryong Alyansang Makabansa (SFP-YOU) ,9556.987205,0.104635486,1995,10,139
23/10/1995,1201,Europe and Eurasia,Bosnia and Herzegovina/Yugoslavia (former),18,55.55555556,1995,10,68
10/11/1995,2,Europe and Eurasia,Bosnia and Herzegovina/Yugoslavia (former),11,90.90909091,1995,11,68
12/11/1995,563,Europe and Eurasia,Croatia/Yugoslavia (former),10,100,1995,11,29
21/11/1995,389,Europe and Eurasia,Bosnia and Herzegovina/Yugoslavia (former),30,33.33333333,1995,11,68
22/11/1995,1217,Europe and Eurasia,Croatia/Yugoslavia (former),54,18.51851852,1995,11,29
28/11/1995,1259,Europe and Eurasia,Ireland/United Kingdom/(Northern Ireland),9510.987205,0.105141557,1995,11,31
01/12/1995,316,Asia and Pacific,Papua New Guinea/Bougainville,62,16.12903226,1995,12,139
03/12/1995,302,Europe and Eurasia,Russia/Chechnya,94,10.63829787,1995,12,11
21/12/1995,1204,Europe and Eurasia,Bosnia and Herzegovina/Yugoslavia (former),100,10,1995,12,68
27/12/1995,1118,Americas,Colombia,19,52.63157895,1995,12,106
15/01/1996,1119,Americas,Colombia,24,41.66666667,1996,1,106
15/01/1996,1218,Europe and Eurasia,Croatia/Yugoslavia (former),221,4.524886878,1996,1,29
22/01/1996,136,Europe and Eurasia,Ireland/United Kingdom/Northern Ireland,53,18.86792453,1996,1,31
01/02/1996,313,Asia and Pacific,Papua New Guinea/Bougainville,124,8.064516129,1996,2,139
08/02/1996,1120,Americas,Colombia,63,15.87301587,1996,2,106
13/02/1996,360,Middle East and North Africa,Israel/Jordan/(Palestine),9433.987205,0.10599972,1996,2,22
16/02/1996,214,Americas,Mexico,9430.987205,0.106033438,1996,2,2
06/03/1996,1282,Europe and Eurasia,Russia/Chechnya,25,40,1996,3,11
15/03/1996,1250,Europe and Eurasia,Ireland/United Kingdom/Northern Ireland,9402.987205,0.106349182,1996,3,31
30/03/1996,1205,Europe and Eurasia,Bosnia and Herzegovina/Yugoslavia (former),26,38.46153846,1996,3,68
31/03/1996,365,Europe and Eurasia,Russia/Chechnya,71,14.08450704,1996,3,11
10/04/1996,485,Africa (excl MENA),South Sudan/Sudan,21,47.61904762,1996,4,146
11/04/1996,1121,Americas,Colombia,285,3.50877193,1996,4,106
25/04/1996,311,Europe and Eurasia,Bosnia and Herzegovina/Yugoslavia (former),161,6.211180124,1996,4,68
25/04/1996,1742,Cross-regional,China/Russia,1908,0.524109015,1996,4,10
26/04/1996,531,Cross-regional,China/Kazakhstan/Kyrgyzstan/Russia/Tajikistan,9360.987205,0.10682634,1996,4,10
26/04/1996,411,Middle East and North Africa,Israel/Lebanon,3759,0.266028199,1996,4,22
01/05/1996,542,Africa (excl MENA),South Sudan/Sudan,355,2.816901408,1996,5,146
06/05/1996,291,Americas,Guatemala,136,7.352941176,1996,5,12
08/05/1996,1314,Africa (excl MENA),Liberia,101,9.900990099,1996,5,26
09/05/1996,293,Middle East and North Africa,Israel/Palestine,257,3.891050584,1996,5,22
16/05/1996,1031,Europe and Eurasia,Georgia/Russia/Ossetia,498,2.008032129,1996,5,59
20/05/1996,452,Cross-regional,Iraq/United Nations,644,1.552795031,1996,5,3
04/06/1996,447,Asia and Pacific,Papua New Guinea/Bougainville,409,2.444987775,1996,6,139
10/06/1996,511,Europe and Eurasia,Russia/Chechnya,82,12.19512195,1996,6,11
24/06/1996,1807,Cross-regional,China/Mongolia/Russia,9301.987205,0.107503911,1996,6,10
26/06/1996,1032,Asia and Pacific,Philippines,265,3.773584906,1996,6,139
29/07/1996,1253,Europe and Eurasia,Ireland/United Kingdom/(Northern Ireland),9266.987205,0.107909936,1996,7,31
31/07/1996,1033,Africa (excl MENA),South Sudan/Sudan/Southern Kordofan - Blue Nile - Abyei,2856,0.350140056,1996,7,146
17/08/1996,551,Africa (excl MENA),Liberia,277,3.610108303,1996,8,26
23/08/1996,287,Europe and Eurasia,Croatia/Yugoslavia (former),118,8.474576271,1996,8,29
31/08/1996,434,Europe and Eurasia,Russia/Chechnya,40,25,1996,8,11
02/09/1996,479,Asia and Pacific,Philippines/Mindanao,127,7.874015748,1996,9,139
16/09/1996,521,Europe and Eurasia,Tajikistan,86,11.62790698,1996,9,12
17/09/1996,1255,Middle East and North Africa,Algeria,1029,0.971817298,1996,9,6
19/09/1996,292,Americas,Guatemala,84,11.9047619,1996,9,12
03/10/1996,1903,Europe and Eurasia,Bosnia and Herzegovina/Yugoslavia (former),60,16.66666667,1996,10,68
10/10/1996,1286,Europe and Eurasia,Russia/Chechnya,44,22.72727273,1996,10,11
23/11/1996,532,Europe and Eurasia,Russia/Chechnya,170,5.882352941,1996,11,11
29/11/1996,234,Asia and Pacific,China/India,3055,0.327332242,1996,11,6
30/11/1996,476,Africa (excl MENA),Sierra Leone,327,3.058103976,1996,11,7
02/12/1996,1207,Europe and Eurasia,Bosnia and Herzegovina/Yugoslavia (former),10,100,1996,12,68
11/12/1996,432,Europe and Eurasia,Tajikistan,12,83.33333333,1996,12,12
12/12/1996,1209,Europe and Eurasia,Bosnia and Herzegovina/Yugoslavia (former),62,16.12903226,1996,12,68
12/12/1996,278,Americas,Guatemala,17,58.82352941,1996,12,12
19/12/1996,1219,Europe and Eurasia,Croatia/Yugoslavia (former),288,3.472222222,1996,12,29
23/12/1996,239,Europe and Eurasia,Tajikistan,27,37.03703704,1996,12,12
29/12/1996,254,Americas,Guatemala,9113.987205,0.109721462,1996,12,12
03/01/1997,75,Africa (excl MENA),Somalia,353,2.83286119,1997,1,146
07/01/1997,944,Asia and Pacific,Philippines/Mindanao,20,50,1997,1,139
18/01/1997,488,Africa (excl MENA),Central African Republic,7,142.8571429,1997,1,56
19/01/1997,428,Europe and Eurasia,Tajikistan,33,30.3030303,1997,1,12
21/01/1997,1124,Americas,Colombia,133,7.518796992,1997,1,106
21/01/1997,277,Middle East and North Africa,Israel/Palestine,640,1.5625,1997,1,22
25/01/1997,3,Africa (excl MENA),Central African Republic,40,25,1997,1,56
27/01/1997,406,Asia and Pacific,Philippines/Mindanao,30,33.33333333,1997,1,139
12/02/1997,1210,Europe and Eurasia,Bosnia and Herzegovina/Yugoslavia (former),16,62.5,1997,2,68
21/02/1997,549,Europe and Eurasia,Tajikistan,15,66.66666667,1997,2,12
26/02/1997,945,Asia and Pacific,Philippines/Mindanao,27,37.03703704,1997,2,139
28/02/1997,276,Europe and Eurasia,Bosnia and Herzegovina/Yugoslavia (former),159,6.289308176,1997,2,68
06/03/1997,443,Africa (excl MENA),Central African Republic,364,2.747252747,1997,3,56
08/03/1997,514,Europe and Eurasia,Tajikistan,71,14.08450704,1997,3,12
18/03/1997,1038,Asia and Pacific,Philippines,363,2.754820937,1997,3,139
25/03/1997,946,Asia and Pacific,Philippines/Mindanao,115,8.695652174,1997,3,139
21/04/1997,550,Africa (excl MENA),South Sudan/Sudan,152,6.578947368,1997,4,146
08/05/1997,43,Europe and Eurasia,Moldova/Russia/(Transdniestria),8983.987205,0.111309152,1997,5,5
08/05/1997,454,Europe and Eurasia,Moldova/Transdniestria,7498,0.133368898,1997,5,5
12/05/1997,481,Europe and Eurasia,Russia/Chechnya,46,21.73913043,1997,5,11
15/05/1997,1855,Africa (excl MENA),Ethiopia/Somalia/Ogaden/Puntland,3586,0.278862242,1997,5,24
18/05/1997,515,Europe and Eurasia,Tajikistan,9,111.1111111,1997,5,12
21/05/1997,1315,Africa (excl MENA),Liberia,2218,0.450856628,1997,5,26
27/05/1997,519,Europe and Eurasia,Tajikistan,35,28.57142857,1997,5,12
30/05/1997,921,Americas,Nicaragua,8961.987205,0.111582395,1997,5,5
03/06/1997,1122,Americas,Colombia,151,6.622516556,1997,6,106
12/06/1997,9,Europe and Eurasia,Georgia/Abkhazia,63,15.87301587,1997,6,59
25/06/1997,1260,Europe and Eurasia,Ireland/United Kingdom/Northern Ireland,8935.987205,0.111907054,1997,6,31
27/06/1997,1285,Europe and Eurasia,Russia/Chechnya,8933.987205,0.111932106,1997,6,11
01/07/1997,211,Europe and Eurasia,Tajikistan,8929.987205,0.111982243,1997,7,12
18/07/1997,560,Asia and Pacific,Papua New Guinea/Bougainville,84,11.9047619,1997,7,139
18/07/1997,244,Asia and Pacific,Philippines/Mindanao,47,21.27659574,1997,7,139
19/07/1997,339,Middle East and North Africa,Morocco/Western Sahara,41,24.3902439,1997,7,11
25/07/1997,1839,Asia and Pacific,India/Nagaland,1420,0.704225352,1997,7,42
06/08/1997,1212,Europe and Eurasia,Bosnia and Herzegovina/Yugoslavia (former),490,2.040816327,1997,8,68
14/08/1997,546,Europe and Eurasia,Georgia/Abkhazia,97,10.30927835,1997,8,59
26/08/1997,129,Europe and Eurasia,Ireland/United Kingdom/(Northern Ireland),139,7.194244604,1997,8,31
29/08/1997,340,Middle East and North Africa,Morocco/Western Sahara,18,55.55555556,1997,8,11
03/09/1997,242,Asia and Pacific,Philippines/Mindanao,9,111.1111111,1997,9,139
12/09/1997,400,Asia and Pacific,Philippines/Mindanao,39,25.64102564,1997,9,139
16/09/1997,188,Middle East and North Africa,Morocco/Western Sahara,8852.987205,0.112956223,1997,9,11
20/09/1997,1039,Africa (excl MENA),South Sudan/Sudan,1582,0.632111252,1997,9,146
26/09/1997,1703,Europe and Eurasia,Georgia/Russia/Ossetia,1148,0.871080139,1997,9,59
03/10/1997,1220,Europe and Eurasia,Croatia/Yugoslavia (former),8835.987205,0.113173546,1997,10,29
10/10/1997,561,Asia and Pacific,Papua New Guinea/Bougainville,45,22.22222222,1997,10,139
21/10/1997,949,Asia and Pacific,Philippines/Mindanao,24,41.66666667,1997,10,139
23/10/1997,330,Africa (excl MENA),Sierra Leone,572,1.748251748,1997,10,7
01/11/1997,1034,Americas,Colombia,100,10,1997,11,106
14/11/1997,403,Asia and Pacific,Philippines/Mindanao,85,11.76470588,1997,11,139
19/11/1997,342,Europe and Eurasia,Georgia/Abkhazia,29,34.48275862,1997,11,59
23/11/1997,522,Africa (excl MENA),Niger/Air and Azawad,271,3.6900369,1997,11,16
24/11/1997,315,Asia and Pacific,Papua New Guinea/Bougainville,8783.987205,0.113843517,1997,11,139
02/12/1997,238,Asia and Pacific,Bangladesh/Chittagong Hill Tracts,8775.987205,0.113947295,1997,12,1
11/12/1997,1036,Asia and Pacific,Papua New Guinea/(Bougainville),8766.987205,0.114064271,1997,12,139
13/12/1997,1035,Africa (excl MENA),Comoros/Anjouan,496,2.016129032,1997,12,8
18/12/1997,525,Europe and Eurasia,Georgia/Abkhazia,35,28.57142857,1997,12,59
22/12/1997,317,Africa (excl MENA),Somalia,865,1.156069364,1997,12,146
09/01/1998,1,Africa (excl MENA),Angola,405,2.469135802,1998,1,12
12/01/1998,1251,Europe and Eurasia,Ireland/United Kingdom/(Northern Ireland),8734.987205,0.114482137,1998,1,31
22/01/1998,17,Europe and Eurasia,Georgia/Abkhazia,96,10.41666667,1998,1,59
23/01/1998,437,Asia and Pacific,Papua New Guinea/Bougainville,97,10.30927835,1998,1,139
26/01/1998,925,Americas,Ecuador/Peru,273,3.663003663,1998,1,16
07/02/1998,950,Asia and Pacific,Philippines/Mindanao,32,31.25,1998,2,139
09/02/1998,171,Americas,Colombia,156,6.41025641,1998,2,106
23/02/1998,32,Cross-regional,Iraq/United Nations,8692.987205,0.115035255,1998,2,3
05/03/1998,464,Africa (excl MENA),Central African Republic,3256,0.307125307,1998,3,56
11/03/1998,298,Asia and Pacific,Philippines/Mindanao,43,23.25581395,1998,3,139
16/03/1998,335,Asia and Pacific,Philippines,1089,0.918273646,1998,3,139
31/03/1998,1782,Europe and Eurasia,Georgia/Russia/Abkhazia,317,3.154574132,1998,3,59
10/04/1998,556,Europe and Eurasia,Ireland/United Kingdom/Northern Ireland,252,3.968253968,1998,4,31
22/04/1998,1287,Cross-regional,(Bougainville)/(United Nations),8634.987205,0.115807931,1998,4,1
23/04/1998,951,Asia and Pacific,Philippines/Mindanao,126,7.936507937,1998,4,139
28/04/1998,18,Europe and Eurasia,Georgia/Abkhazia,27,37.03703704,1998,4,59
29/04/1998,1221,Europe and Eurasia,Kosovo/Serbia/Yugoslavia (former),300,3.333333333,1998,4,15
30/04/1998,557,Asia and Pacific,Papua New Guinea/Bougainville,114,8.771929825,1998,4,139
25/05/1998,20,Europe and Eurasia,Georgia/Abkhazia,61,16.39344262,1998,5,59
21/06/1998,380,Africa (excl MENA),Burundi,799,1.251564456,1998,6,23
26/06/1998,599,Africa (excl MENA),Eritrea/Ethiopia,135,7.407407407,1998,6,24
15/07/1998,156,Americas,Colombia,14,71.42857143,1998,7,106
25/07/1998,21,Europe and Eurasia,Georgia/Abkhazia,39,25.64102564,1998,7,59
26/07/1998,1040,Africa (excl MENA),Guinea-Bissau,31,32.25806452,1998,7,6
29/07/1998,150,Americas,Colombia,71,14.08450704,1998,7,106
21/08/1998,1521,Africa (excl MENA),Niger/Air and Azawad,8513.987205,0.117453782,1998,8,16
22/08/1998,314,Asia and Pacific,Papua New Guinea/Bougainville,124,8.064516129,1998,8,139
26/08/1998,323,Africa (excl MENA),Guinea-Bissau,67,14.92537313,1998,8,6
27/08/1998,390,Asia and Pacific,Philippines/Mindanao,22,45.45454545,1998,8,139
02/09/1998,22,Europe and Eurasia,Georgia/Abkhazia,22,45.45454545,1998,9,59
12/09/1998,70,Europe and Eurasia,Spain/Basque Country,476,2.100840336,1998,9,3
18/09/1998,952,Asia and Pacific,Philippines/Mindanao,28,35.71428571,1998,9,139
23/09/1998,1443,Asia and Pacific,India/Pakistan,151,6.622516556,1998,9,42
24/09/1998,23,Europe and Eurasia,Georgia/Abkhazia,24,41.66666667,1998,9,59
08/10/1998,1145,Americas,Colombia,93,10.75268817,1998,10,106
16/10/1998,527,Asia and Pacific,Philippines/Mindanao,8,125,1998,10,139
18/10/1998,307,Europe and Eurasia,Georgia/Abkhazia,64,15.625,1998,10,59
23/10/1998,592,Middle East and North Africa,Israel/Palestine,316,3.164556962,1998,10,22
24/10/1998,655,Asia and Pacific,Philippines/Mindanao,109,9.174311927,1998,10,139
26/10/1998,141,Americas,Ecuador/Peru,8447.987205,0.118371391,1998,10,16
01/11/1998,185,Africa (excl MENA),Guinea-Bissau,44,22.72727273,1998,11,6
08/11/1998,471,Africa (excl MENA),Eritrea/Ethiopia,246,4.06504065,1998,11,24
09/12/1998,384,Europe and Eurasia,Bosnia and Herzegovina/Yugoslavia (former),8403.987205,0.118991138,1998,12,68
15/12/1998,79,Africa (excl MENA),Guinea-Bissau,8397.987205,0.119076152,1998,12,6
18/12/1998,1266,Europe and Eurasia,Ireland/United Kingdom/Northern Ireland,8394.987205,0.119118704,1998,12,31
21/12/1998,25,Europe and Eurasia,Georgia/Abkhazia,170,5.882352941,1998,12,59
24/12/1998,370,Asia and Pacific,Papua New Guinea/Bougainville,119,8.403361345,1998,12,139
09/01/1999,1128,Americas,Colombia,16,62.5,1999,1,106
25/01/1999,1129,Americas,Colombia,101,9.900990099,1999,1,106
10/02/1999,189,Asia and Pacific,Philippines/Mindanao,7,142.8571429,1999,2,139
11/02/1999,1783,Europe and Eurasia,Georgia/Russia/Abkhazia,77,12.98701299,1999,2,59
17/02/1999,657,Asia and Pacific,Philippines/Mindanao,90,11.11111111,1999,2,139
18/02/1999,299,Africa (excl MENA),Angola,1119,0.893655049,1999,2,12
21/02/1999,446,Asia and Pacific,India/Pakistan,2922,0.342231348,1999,2,42
23/02/1999,405,Europe and Eurasia,Kosovo/Serbia/Yugoslavia (former),107,9.345794393,1999,2,15
08/03/1999,131,Europe and Eurasia,Ireland/United Kingdom/(Northern Ireland),24,41.66666667,1999,3,31
08/03/1999,1813,Africa (excl MENA),South Sudan,206,4.854368932,1999,3,146
01/04/1999,121,Europe and Eurasia,Ireland/United Kingdom/(Northern Ireland),400,2.5,1999,4,31
18/04/1999,1043,Africa (excl MENA),Democratic Republic of Congo,83,12.04819277,1999,4,26
21/04/1999,367,Asia and Pacific,East Timor,14,71.42857143,1999,4,4
22/04/1999,444,Asia and Pacific,Papua New Guinea/Bougainville,69,14.49275362,1999,4,139
23/04/1999,620,Africa (excl MENA),Comoros/Anjouan,491,2.036659878,1999,4,8
29/04/1999,1784,Europe and Eurasia,Georgia/Russia/Abkhazia,8262.987205,0.121021608,1999,4,59
01/05/1999,627,Africa (excl MENA),Eritrea/Sudan,8260.987205,0.121050908,1999,5,24
05/05/1999,1811,Cross-regional,China/Kazakhstan/Russia,8256.987205,0.121109549,1999,5,10
05/05/1999,294,Asia and Pacific,East Timor,8256.987205,0.121109549,1999,5,4
05/05/1999,241,Cross-regional,Indonesia/Portugal/(East Timor),8256.987205,0.121109549,1999,5,1
06/05/1999,155,Americas,Colombia,35,28.57142857,1999,5,106
07/05/1999,4,Asia and Pacific,(East Timor),35,28.57142857,1999,5,4
18/05/1999,529,Asia and Pacific,Philippines/Mindanao,107,9.345794393,1999,5,139
18/05/1999,260,Africa (excl MENA),Sierra Leone,16,62.5,1999,5,7
03/06/1999,63,Africa (excl MENA),Sierra Leone,34,29.41176471,1999,6,7
09/06/1999,412,Europe and Eurasia,Georgia/Abkhazia,239,4.184100418,1999,6,59
10/06/1999,1148,Americas,Colombia,137,7.299270073,1999,6,106
10/06/1999,5,Europe and Eurasia,Kosovo/Serbia/Yugoslavia (former),11,90.90909091,1999,6,15
11/06/1999,604,Asia and Pacific,(East Timor),8219.987205,0.121654691,1999,6,4
21/06/1999,602,Europe and Eurasia,Kosovo/Serbia/Yugoslavia (former),4394,0.227583068,1999,6,15
28/06/1999,399,Asia and Pacific,Solomon Islands,475,2.105263158,1999,6,3
30/06/1999,571,Asia and Pacific,Papua New Guinea/Bougainville,168,5.952380952,1999,6,139
07/07/1999,478,Africa (excl MENA),Sierra Leone,492,2.032520325,1999,7,7
10/07/1999,319,Africa (excl MENA),Democratic Republic of Congo,664,1.506024096,1999,7,26
12/07/1999,1290,Africa (excl MENA),Eritrea/Ethiopia,50,20,1999,7,24
13/07/1999,1737,Middle East and North Africa,Algeria,7,142.8571429,1999,7,6
19/07/1999,553,Europe and Eurasia,Afghanistan,870,1.149425287,1999,7,20
20/07/1999,1738,Middle East and North Africa,Algeria,2217,0.451059991,1999,7,6
31/08/1999,554,Africa (excl MENA),Eritrea/Ethiopia,292,3.424657534,1999,8,24
02/09/1999,539,Asia and Pacific,Philippines/Mindanao,13,76.92307692,1999,9,139
04/09/1999,587,Middle East and North Africa,Israel/Palestine,31,32.25806452,1999,9,22
15/09/1999,954,Asia and Pacific,Philippines/Mindanao,21,47.61904762,1999,9,139
27/09/1999,1256,Africa (excl MENA),Togo,2519,0.39698293,1999,9,3
30/09/1999,1814,Africa (excl MENA),South Sudan,37,27.02702703,1999,9,146
05/10/1999,501,Middle East and North Africa,Israel/Palestine,294,3.401360544,1999,10,22
06/10/1999,658,Asia and Pacific,Philippines/Mindanao,73,13.69863014,1999,10,139
25/10/1999,180,Americas,Colombia,11,90.90909091,1999,10,106
05/11/1999,178,Americas,Colombia,15,66.66666667,1999,11,106
06/11/1999,1815,Africa (excl MENA),South Sudan,39,25.64102564,1999,11,146
16/11/1999,198,Africa (excl MENA),Republic of Congo,43,23.25581395,1999,11,3
17/11/1999,1704,Europe and Eurasia,Georgia/Russia/(Abkhazia),8060.987205,0.124054284,1999,11,59
20/11/1999,177,Americas,Colombia,13,76.92307692,1999,11,106
25/11/1999,1828,Africa (excl MENA),Sudan,1441,0.693962526,1999,11,33
03/12/1999,176,Americas,Colombia,17,58.82352941,1999,12,106
03/12/1999,1042,Africa (excl MENA),Lesotho,4114,0.243072436,1999,12,26
08/12/1999,235,Africa (excl MENA),Sudan/Uganda,8039.987205,0.124378307,1999,12,33
15/12/1999,572,Asia and Pacific,Papua New Guinea/Bougainville,99,10.1010101,1999,12,139
15/12/1999,1967,Africa (excl MENA),South Sudan,152,6.578947368,1999,12,146
18/12/1999,958,Asia and Pacific,Philippines/Mindanao,25,40,1999,12,139
20/12/1999,1132,Americas,Colombia,39,25.64102564,1999,12,106
29/12/1999,201,Africa (excl MENA),Republic of Congo,1174,0.851788756,1999,12,3
01/01/2000,1658,Europe and Eurasia,Spain/Basque Country,4291,0.23304591,2000,1,3
12/01/2000,659,Asia and Pacific,Philippines/Mindanao,8,125,2000,1,139
19/01/2000,1803,Europe and Eurasia,Georgia/Russia/Abkhazia,174,5.747126437,2000,1,59
20/01/2000,959,Asia and Pacific,Philippines/Mindanao,26,38.46153846,2000,1,139
27/01/2000,114,Asia and Pacific,Indonesia/Aceh,106,9.433962264,2000,1,42
28/01/2000,1133,Americas,Colombia,26,38.46153846,2000,1,106
03/02/2000,1510,Europe and Eurasia,Georgia/Abkhazia,407,2.457002457,2000,2,59
07/02/2000,197,Africa (excl MENA),Djibouti,460,2.173913043,2000,2,26
15/02/2000,961,Asia and Pacific,Philippines/Mindanao,8,125,2000,2,139
23/02/2000,161,Americas,Colombia,8,125,2000,2,106
23/02/2000,962,Asia and Pacific,Philippines/Mindanao,15,66.66666667,2000,2,139
02/03/2000,160,Americas,Colombia,8,125,2000,3,106
09/03/2000,274,Asia and Pacific,Philippines/Mindanao,49,20.40816327,2000,3,139
10/03/2000,1134,Americas,Colombia,115,8.695652174,2000,3,106
23/03/2000,438,Asia and Pacific,Papua New Guinea/Bougainville,78,12.82051282,2000,3,139
29/03/2000,1047,Asia and Pacific,India/Bodoland,1048,0.954198473,2000,3,42
27/04/2000,966,Asia and Pacific,Philippines/Mindanao,35,28.57142857,2000,4,139
05/05/2000,1268,Europe and Eurasia,Ireland/United Kingdom/(Northern Ireland),7890.987205,0.126726856,2000,5,31
05/05/2000,1682,Africa (excl MENA),Somalia,905,1.104972376,2000,5,146
06/05/2000,1267,Europe and Eurasia,Ireland/United Kingdom/(Northern Ireland),452,2.212389381,2000,5,31
06/05/2000,1270,Europe and Eurasia,Ireland/United Kingdom/Northern Ireland,7889.987205,0.126742918,2000,5,31
12/05/2000,113,Asia and Pacific,Indonesia/Aceh,43,23.25581395,2000,5,42
15/05/2000,1816,Africa (excl MENA),South Sudan,827,1.209189843,2000,5,146
01/06/2000,967,Asia and Pacific,Philippines/Mindanao,14,71.42857143,2000,6,139
09/06/2000,386,Asia and Pacific,Papua New Guinea/Bougainville,231,4.329004329,2000,6,139
12/06/2000,408,Middle East and North Africa,Saudi Arabia/Yemen,7852.987205,0.127340078,2000,6,2
15/06/2000,541,Asia and Pacific,North Korea/South Korea,2667,0.374953131,2000,6,6
15/06/2000,968,Asia and Pacific,Philippines/Mindanao,282,3.546099291,2000,6,139
18/06/2000,261,Africa (excl MENA),Eritrea/Ethiopia,177,5.649717514,2000,6,24
24/06/2000,112,Asia and Pacific,Indonesia/Aceh,43,23.25581395,2000,6,42
03/07/2000,1136,Americas,Colombia,22,45.45454545,2000,7,106
11/07/2000,1773,Europe and Eurasia,Georgia/Russia/Abkhazia,196,5.102040816,2000,7,59
25/07/2000,172,Americas,Colombia,9,111.1111111,2000,7,106
25/07/2000,1514,Middle East and North Africa,Israel/Palestine,1009,0.991080278,2000,7,22
03/08/2000,1137,Americas,Colombia,76,13.15789474,2000,8,106
03/08/2000,1007,Asia and Pacific,Sri Lanka,568,1.76056338,2000,8,19
06/08/2000,111,Asia and Pacific,Indonesia/Aceh,49,20.40816327,2000,8,42
26/08/2000,619,Africa (excl MENA),Comoros/Anjouan,175,5.714285714,2000,8,8
28/08/2000,306,Africa (excl MENA),Burundi,426,2.34741784,2000,8,23
24/09/2000,110,Asia and Pacific,Indonesia/Aceh,107,9.345794393,2000,9,42
15/10/2000,80,Asia and Pacific,Solomon Islands,115,8.695652174,2000,10,3
18/10/2000,174,Americas,Colombia,12,83.33333333,2000,10,106
30/10/2000,1149,Americas,Colombia,23,43.47826087,2000,10,106
10/11/2000,320,Africa (excl MENA),Sierra Leone,186,5.376344086,2000,11,7
17/11/2000,1694,Europe and Eurasia,Georgia/Russia/Ossetia,7694.987205,0.129954732,2000,11,59
22/11/2000,1126,Americas,Colombia,22,45.45454545,2000,11,106
06/12/2000,1051,Asia and Pacific,Philippines/Rebolusyonaryong Partido ng Manggagawa-Pilipineas (RPMP/RPA/ABB),677,1.477104874,2000,12,139
12/12/2000,221,Africa (excl MENA),Eritrea/Ethiopia,6418,0.155811779,2000,12,24
13/12/2000,1695,Europe and Eurasia,Georgia/Russia/(Ossetia),7668.987205,0.130395315,2000,12,59
14/12/2000,1146,Americas,Colombia,48,20.83333333,2000,12,106
09/01/2001,109,Asia and Pacific,Indonesia/Aceh,44,22.72727273,2001,1,42
23/01/2001,1785,Europe and Eurasia,Georgia/Russia/Abkhazia,83,12.04819277,2001,1,59
26/01/2001,225,Asia and Pacific,Papua New Guinea/Bougainville,103,9.708737864,2001,1,139
31/01/2001,184,Americas,Colombia,9,111.1111111,2001,1,106
01/02/2001,1431,Europe and Eurasia,Serbia/Yugoslavia (former)/Presevo Valley,39,25.64102564,2001,2,3
07/02/2001,1663,Asia and Pacific,Solomon Islands,7612.987205,0.131354483,2001,2,3
09/02/2001,145,Americas,Colombia,7,142.8571429,2001,2,106
15/02/2001,1437,Middle East and North Africa,Bahrain,3758,0.266098989,2001,2,5
16/02/2001,1138,Americas,Colombia,21,47.61904762,2001,2,106
17/02/2001,621,Africa (excl MENA),Comoros/Anjouan,196,5.102040816,2001,2,8
22/02/2001,106,Asia and Pacific,Indonesia/Aceh,7,142.8571429,2001,2,42
01/03/2001,105,Asia and Pacific,Indonesia/Aceh,17,58.82352941,2001,3,42
09/03/2001,1140,Americas,Colombia,27,37.03703704,2001,3,106
09/03/2001,934,Asia and Pacific,Philippines,52,19.23076923,2001,3,139
12/03/2001,1428,Europe and Eurasia,Serbia/Yugoslavia (former)/Presevo Valley,69,14.49275362,2001,3,3
16/03/2001,609,Europe and Eurasia,Georgia/Abkhazia,936,1.068376068,2001,3,59
18/03/2001,104,Asia and Pacific,Indonesia/Aceh,17,58.82352941,2001,3,42
24/03/2001,282,Asia and Pacific,Philippines/Mindanao,90,11.11111111,2001,3,139
04/04/2001,103,Asia and Pacific,Indonesia/Aceh,88,11.36363636,2001,4,42
05/04/2001,1141,Americas,Colombia,36,27.77777778,2001,4,106
16/04/2001,1774,Europe and Eurasia,Georgia/Russia/Abkhazia,25,40,2001,4,59
23/04/2001,1696,Europe and Eurasia,Georgia/Russia/Ossetia,554,1.805054152,2001,4,59
30/04/2001,935,Asia and Pacific,Philippines,477,2.096436059,2001,4,139
04/05/2001,356,Africa (excl MENA),Democratic Republic of Congo,112,8.928571429,2001,5,26
09/05/2001,528,Asia and Pacific,Papua New Guinea/Bougainville,113,8.849557522,2001,5,139
11/05/2001,1142,Americas,Colombia,22,45.45454545,2001,5,106
11/05/2001,1775,Europe and Eurasia,Georgia/Russia/Abkhazia,95,10.52631579,2001,5,59
12/05/2001,624,Africa (excl MENA),Djibouti,7518.987205,0.132996635,2001,5,26
15/05/2001,1050,Africa (excl MENA),Sierra Leone,7515.987205,0.133049721,2001,5,7
